text;labels
"@TommySyk Os efeitos especiais estavam muito fixes e a Chloe interpretou muito bem a ""Carrie possuída"" lol";0
"""@tudosobresintra: Basílio Horta ""poupa"" 370 mil euros em salários e avenças para fundo social de emergência http://t.co/1yzZStKTa8""";1
aii que grande confusão;1
Eu já nem me esforço para combinar alguma coisa para a passagem de ano;0
RT @Dids_md: Tudo é melhor contigo;0
RT @chINESacute: Solteira? Nada disso. Apenas reservada para alguém que ainda nao conheço.;1
@albertoo_costa bem bem, vais na feira de ptm mano ?;0
Ahahahahah! Tirem-me deste filme!!;0
Mãe nem tentes ahahah;0
Governo de Minas Gerais lança programa para inclusão social e produtiva de jovens https://t.co/9vpqevIeXO https://t.co/Cvs8epDxXu;0
@Maggie_is_sweet @patsalexandre AI CONTEM-ME;0
Fogo a greve tinha logo que calhar no dia que tenho mais aulas de 45min e nao num dia que tenho  1h 30min de aula -.-;1
@juqs1307 ahahahahahah,a minha tbm hihi;0
Odeio-te escola;1
RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ;1
@PMMG190 - PM PRENDE AUTOR DE ROUBO OCORRIDO EM FAZENDA NA BR 040 https://t.co/slC85rZP8i;0
Dos 8 que já lá estão 5 não servem #FactorX;1
Foda-se só um golo caralho;1
Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/5kXeNPiNIs;0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/BZzKx3cA91;0
Benfica venceu esta noite o Anderlecht http://t.co/dFObUWs3mR;1
@PauloFCaldeira não. Não me vendia um carro. Se fecha mal as portas a culpa é dos outros;1
@MarcosFish1 olha tive quase brodinski e gesaffelstein todo lá, depois vi tame, alt j, bloody, linda martini etc vi bue cenas mem;0
Secretário de Saúde afirma que novos casos de febre amarela em Minas estão em declínio https://t.co/1ZHDpdpps0 https://t.co/P5BKy10j2f;0
"s2s2s2 RT @thisissempi Se o Zedelio nao me quer, há quem queira lol -.-"" parvuh d merdah!";1
odeio quando vejo um rapaz giro e digo às minhas amigas que estão à minha volta e elas não concordam;0
eu disse BOA TARDE;0
E para acabar uma noite em grande nada melhor que um entusiasmante Miami Heat x LA Clippers!!  #NBA;1
00:00 hardwell chega rápido;1
Bom dia, para o que teem o lado positivo já é quarta, para os que teem o lado negativo ainda e quarta;0
O Buzz das 11e11... a contar histórias! #gettyimages #publicidade http://t.co/81TniEtks9;1
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
Miguel Pina e Cunha: 3 + 1 livros de 2013  http://t.co/GTyfhiUAAu;1
Lol, maior pressão para sair de casa...;1
@iaires eu já tenho fome :s;1
cheguei;0
RT @Joaokaka1: @smartiegoulding e mal educados kkkkkk;1
#colegioalfragide  #sala3  Os esquilos são castanhos. http://t.co/2hLkBkuCrr;1
conheço poucas raparigas com cabeça, ou são pitas ou são putas.;1
Gosto de complicar;0
Golooooo vamos para a reviravolta Sporting #EmFrenteSporting;0
RT @Nelson_Andradee: #50FactosSobreMim Não gosto que fiquem muito tempo a olhar para mim;1
RT @MauroPatini: Estado de Minas Gerais quebrado e ainda se apropriando dos recursos judiciais que pertencem às partes dos processos. Fim d…;1
RT @KikoisHot: Cheguei! #factorx http://t.co/e857IQdudM;1
Tanto o criticam, e mesmo assim é o único que vos safa!;0
Gostava de ser perfeito e de n desiludir as pessoas q esperam algo de mim... Mas sorry n consigo :(;1
Oh f-se ja so tenho um cotonete , insediamos os outros;1
Eu publiquei uma nova foto no Facebook http://t.co/hdzi87PLmC;0
vou jantar;1
"@ineswecker um dos teus grandes problemas é essa """"""""""""""cara""""""""""""""";1
bem adeus amores.;0
Bom dia (: bora ir pra escola que aniversariante tambem estuda :p #vidatirana #aniversario #caradesono… http://t.co/O6aotNfDwc;1
Só consigo pensar no quão gelados estão os meus pés;1
@joao9620 obrigadaa;0
já a perdi...;1
ainda a discutir ? o.o;1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/c9LlsxmxZ8;1
RT @Mnovaes_22587: @gonzalouva1 BOA NOITE DA MORENA E DA MAFFY;0
Bonito, a faculdade não têm lugar no #foursquare mas a esplanada da faculdade tem #fcsh;1
RT @SL_Benfica: Hoje o Benfica é eleito o Maior Clube do Mundo, com 160 398 sócios ativos. Ac... http://t.co/yXduNS4yvV;1
Se saio de casa torno-me num iglo f-se;1
gosto tanto de rapazes c olhos verdes .;0
Vi meio segundo de SS e vomitei.;1
RT @Nelson_Andradee: Isto de não ter SportTv é lixado;1
és tão doido;1
@FabioFvv claro que fazes bem eheh;0
@doloshine o que eu dava para voltar a esses tempos ahah;1
Todos os fim-de-semana estico .;0
estou com a minha mana do meio;1
Devolver um puto feliz aos pais (@ Quinta da Beloura II) http://t.co/KI4ToVM5tp;0
"Quanto mais fecho os olhos,
melhor vejo...
Meu dia é noite quando estás ausente...
E à noite eu vejo o sol
se... http://t.co/5V0PYeZ01l";1
E pronto já é sábado e eu disse que ia à festa do meu amigo mas.... ainda não sei onde é que é....;1
"e agora ela ficou aziada e disse-me assim ""ok lol ok, nunca mais te dou as mãos"" AHAHAHAH lol";0
RT @MPCPE: Mesmo em calamidade financeira, Estado de Minas compra mais dois helicópteros https://t.co/cyIYNkbT4I;1
"Portugal é um país com mais de 800 anos de história, sendo um dos mais antigos Estados-
nação da Europa. http://t.co/az3P4AOL1J";1
"@VitorBranco eu sei q é bom :) agora a caminho de festinha com outras crianças! Vou morrer ;) até logo";0
Tempo de Antena do PCP de 8 de Novembro 2013 http://t.co/d98t0RpzoZ;1
No Ciclo de Tertúlias com a.Ministra da Administração Interna de Cabo Verde http://t.co/KmymsNMAQU;1
Estou muito bem na minha e vem chatear, que raiva.;1
@KANUK0 tu és mesmo otário;1
benfiquistas chatos;1
"""Tudo o que sai da sua boca são esmeraldas"" http://t.co/UH2riTpr3q Obrigado Bruno Nogueira mas, acima de tudo, obrigado M. Rebelo Pinto.";1
@1977_Dino É assim em todas as profissões! Um bom profissional, não dá necessariamente um bom professor (treinador)!;0
Vou dormir, beijinhos meus amores;0
Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/YLUiO8uXYH https://t.co/OOyNNZONXw;0
Deu-me vontade de chorar;1
||| O camarada Basílio http://t.co/4ZadK0eQ4Q;1
Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/umlAGNpBGn;0
2 colegas meus foram apanhados aos pinotes na casa de banho... agora o diretor dizem que vão ter que a limpar.;0
@JuveTaurinaPt @Lekospt :) só consigo rir. 4 anos de liberdade? UAU, que máximo. E não poderíam durar mais anos e ter a mesma liberdade?;0
ainda tenho mtt por fazer.;1
agora tenho de acabar os trabalhos do curso.;1
RT @kayofpd: @stephaniejkhfjk bom dia cunhada;1
Vejam a minha Equipa do Ano de 2013 dos Utilizadores do http://t.co/IJwOw2f93g #teamoftheyear http://t.co/LdBPXdVHX5;1
"- o que? 
- quebas

eu falava bue isso, mas nunca percebi kkkkkkkk";0
Adicionei como favorito um vídeo @YouTube de @luginbr http://t.co/YjvkWCRwi1 Minecraft Games - Agora todos podem jogar!;1
"RT @Nidiapiza: "" Se o Adoro-te valesse 1 e o Amo-te valesse 2, aquilo que sinto chegaria 3 milhões de vezes depois""";0
No PSD não mandam calar ninguém, pois é uma pena!;1
#LT desde o nosso encontro no outro dia que so penso em estar contigo again !;0
@BiebsSmile_94 achei que o twitter percisava de pessoal importante;0
parece que afinal são as tranças as escolhidas! fuck yeah;0
"HOJE EM DIA
A menor mulher do mundo vai estar hoje no programa! A jovem, de 19 anos, entrou para o ‘Guinness... http://t.co/n2P7ViRaWi";1
Apetece-me abraçar o Sagar, não sei.;1
Janis Joplin tem uma estrela no Passeio da Fama de Hollywood http://t.co/BxLihItOTG;1
dormi tão bem hoje que nem to acreditando, parece que eu tava dormindo a tipo uma semana;1
@joao_paquete esse tweet não fez lá muito sentido ..;1
RT @Nelson_Andradee: A minha mãe está a mandar-me ir estudar. Se acalma sim dama;1
Últimas Inscrições The Winners Club! http://t.co/vxZRUxkd4M;1
"Jorge Costa: ""Acho natural que os adeptos mostrem a sua insatisfação quando os resultados não correspondem às suas expectativas.""";0
@Allybee7 Nem sabes a falta que me fazes aqui. Amo-te!;0
Mais de 30 destinos a partir de 29 euros http://t.co/6xubimsF2c;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
RT @KikoisHot: Eminem tem síndome de Peter Pan. Idade é coisa que não passa por ele #MTVEMA;1
Doi.me o pescoço.;1
@TiagoToTheMoon eu adorava tê-la visto este ano porque 13 mas pronto. os concertos que ela vai dar em Londres vão ser tão fucking good.;0
@vivi_marta isso é simples de montar de novo, a branca pequena encaixa n grande, o conjunto na tecla e depois encaixa tudo de novo :P;0
Vou dormir, está a fazer-se tarde e amanhã não levanto o cu da cama;1
@DamianaMateus Não sei não;1
@Lenia_Almeida Mesmo a sério...;1
"RT @Luna12Luna: CADA
RT 
QUE DERES
AQUI  
É  
UM  VOTO,
ENTÃO  
NÃO  IGNORES,
E RT 
AQUI 
SE  QUERES  
VER  
OS RAPAZES  
A SORRIR  
#EMAzi…";0
Publiquei uma foto nova no Facebook http://t.co/whrao7e91R;1
RT @C0rdeCaramel0: eu não sei o que quero.;1
Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/vRLiUOmeLZ https://t.co/RDISXgWsRW;0
Apetece-me pipocas;0
RT @patsalexandre: @Joaokaka1 mas ela já tinha desistido de o procurar;1
Benfica a massacrar o sporting em futsal kkkk;0
acho que o Relógio é um acessório importante.;0
@PensadorZarolho @itwitting os contratos têm de ter sempre partes.;0
acho muito bem que nao gozes :(((( s2;1
@Geadajr POOOOIS! A Natureza está a gozar connosco!;1
@IsaLimaaa27 que dm? Nem te vou dizer nada;0
Bom dia :) http://t.co/73Pu0ztJPS;1
RT @JulianaRS3: Serei a unica que n percebe a rivalia entre a maior parte dos Selenators com os Smilers e vs.!?;0
@TomasScott2000 Vou pedir a DT p trocar com o Patilhas e p voltar a ser ao teu lado ): fg , aquelas aulas batiam bue , unf;1
Jerónimo de Sousa pede ao Presidente da República que vete o Orçamento do Estado http://t.co/rkqikxpn9e;1
Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/PF44ocwFu0;0
@neusa_alexandra Só vou calar porque yá. ahahah;0
RT @maria_lima: Um é pouco. Dinheiro sobrando : Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/zJNM1T4Aez;1
Dói-me as bochechas de rir;0
vou mazé dormir. Hasta mañana quadradinhos opinantes. :);0
aposto que me vão fazer sair de casa antes de dar o EMA e depois não vejo.;1
O monitor liga, dá a imagem durante uns segundos e depois a imagem desaparece. Mas se desligar e voltar a ligar, a mema coisa.;0
CRIATURAS DE BALTASAR  Folhetim em Catorze episódios da autoria de Carlos Pessoa Rosa  oitavo episódio http://t.co/kxsKZN7tlh;0
RT @jornaldarecord: Vacinação contra febre amarela é intensificada após morte de macacos  https://t.co/iTJ3Z1pg0T #JornalDaRecord;0
I'm at Associação Portuguesa de Surdos (Lisboa) http://t.co/0SDaJaajo6;1
Partidos comentam previsões de Bruxelas sobre execução orçamental http://t.co/xSb5NdgTIY;1
Estou a ficar com sono :(;1
"#3PalavrasFantasticas ""tenho saudades tuas""";0
@Monicacarrico bue msm ahah :P tu é que es ca um leoa uhuh;0
juro que não percebo alguma desta gente -.-;1
"""Morre"" ou ""Não fazias falta"" são daquelas coisas que não se dizem a ninguém";1
RT @Funnil: Será que quando a mulher do BdC esta com o período ele também lhe remove o vermelho? Obrigado e bom dia.;0
Num dia voltas,noutro dia já vais,nem sabes o que queres,puto mimado.;1
mas eu conheço-te ? hmm não me parece;1
Quero lá saber dos árbitros, os golos foram culpa da nossa defesa. Não estamos a jogar um cu.;0
@Fillip0 Só visto :P;0
Ontem à noite foi assim, na Red Carpet! http://t.co/y4u81fzbyh;1
Adicionei como favorito um vídeo @YouTube de @vimvijoguei http://t.co/mvJ34jYl9G Grátis e ótimo jogo de cartas - Might and Magic;1
E aqui fica mais um cheirinho! Para mais é só visitar a nossa lojinha online ^_^... http://t.co/JUw96PX3Kl;1
Ate amanha manada.;0
cada vez q ouço uma musica romântica lembro-me ainda mais de ti.;0
Obrigado! http://t.co/z0GtMlNn1l;1
PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/PPQJA5aj57 https://t.co/R6quJzO6GN;0
''Os sorrisos mais bonitos escondem os segredos mais profundos. Os olhos mais bonitos são os que mais choraram.;1
um pouco de tudo | Álamo de Oliveira http://t.co/A39wtLYHH4;1
mas foi bom, tinha saudades dele;0
Recebi uma mensagem durante a noite que me deixou preocupada, e como não tenho mensagens só me resta esperar;1
g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/Ccu6t4oM54 #G1;0
É fodidooooo ahahaha;1
Tenho um medo enormes estar no curso errado;1
ninguem manda na minha vida,ninguem tem o direito de dizer o que vou ou nao fazer.;1
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/7lOT9xwguC;1
o salvador martinha não tem piada absolutamente nenhuma;0
eu e o @PedroBento1996 temos em comum o facto de xutos nos lembrarem alguem;1
o tal Pimentel é só o governador de minas. Com o dinheiro PUBLICo investido nesse helicóptero dava pra tirar mil pe… https://t.co/qgromNyrXs;1
quem me dera recuar no tempo 1 ano, só para ver tudo a acontecer de novo, só para ver a nossa amizade a crescer de novo;0
Gostei de um vídeo do @YouTube http://t.co/r4dl4LtA9b Luigi's Mansion (GameCube): Intro - Abertura HD;0
"Ganda puto atitude do best frente a uma besta quadrada! e o nome disto esta mal ""Vencedor de Portugal tem talento... http://t.co/3aFc6r9Xzc";1
No meio de benfiquistas e sportinguistas eu grito pelo Porto;0
@JoanaFilipaa18 mas o que tem sabes? :c;1
AI MAS VAI HAVER STEFERINE NO NOVO EPISÓDIO DE TVD (no que saiu ontem) FUCK TENHO DE IR VERR;0
"O Pelé é muito parvo ""Cristiano Leonardo""";1
@O_GatoDasBotas manda-me as fotos puta;1
@smhenriques deixa ver o horário de funcionamento, se der 'inda passo lá hoje *squee* @StereoSilva;0
Finalmente já consigo ir ao Twitter.;1
@JJmendes13 @Barbara_sofia98 ahahha, ela ainda nem viu esta conversa... deve ser a diferença de horário, eu compreendo;0
@sarinha1992 é alta falsidade mesmo;0
Dois jovens são presos com drogas, arma e munições em Jaíba https://t.co/bMEOyl7d8Q https://t.co/JbZwlMTa7W;0
RT @cvazmarques: Baixou o número de desempregados. Baixou o número de empregados. No dia em que já não houver cá ninguém a taxa de desempre…;1
Ainda não estudei nada hoje;1
e menti, não fui embora;1
doreeeeeees, go away;1
sim luis, amo-te #lt;0
Que Domingo de merda que eu tive.;1
http://t.co/rFfRlMc3n1 sigam-me bichinhos lindos;1
"""Águias garantem ter acima dos 232 mil sócios"" - Este é que é o número correcto. A outra contagem não tinha os jogadores contratados.";1
com a minha propria brincadeira ahahah;0
"RT @paulasbrito1: O Papa Chico diz ""a nova tirania do capitalismo"" qualquer dia é assassinado....";1
@beaolivs Sei miga cor-de-rosa.;0
Amo mt a Inês;0
Portugal sem receio de enfrentar grandes seleções http://t.co/7LUN8LrvnN;1
RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;0
"Parem de falar do paul walker, por favor ;s";1
RT @fabio_bale11: Boa noite crocas;0
"Caminhada noturna de sexta feira 13
13 de Dezembro
Já tem planos para a noite de sexta-feira 13? A Green... http://t.co/m8OjKJGRz7";1
"""Quero estar noutro lugar queria-te ter so a ti""";0
RT @ExpressoOnline: Se fosse vivo, Albert Camus, um dos maiores nomes da literatura francesa mundial, completaria hoje 100 anos. http://t.c…;1
@Ismael_Rodas muito bem,  agora já te lembras do caminho para sexta ahah;0
sinto-me cansado e não me apetece nada;1
Ja deviamos de estar la em baixo;0
@Zeavy Ouvi hoje o álbum, está, EXCELENTE. ADOREI.. @__pq;0
#Vida Um morto e dois feridos graves num incêndio em Odivelas http://t.co/4julkcIRip Em http://t.co/MDmhqgtnSp;1
RT @alex_xv1: gostava bué de ter um relacionamento secreto.;0
RT @g1mgoeste: Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/82AgInijJJ;0
Eu publiquei uma nova foto no Facebook http://t.co/74uHGSwCce;1
A balada de Pimentel - governador de MG atrasa salários, mas abusa de mordomias https://t.co/eCuLoN4oft;1
@JoanaSaPereira isso não é direito a greve, só pode ser o conceito neoliberal;1
Já fui buscar o casaco mas continuo com frio;1
Com tanta gente à minha volta sinto-me sempre sozinha;1
RT @iuripohl: Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/YPBUiZqrsO #TimBeta;0
Cheia a petróleo, gás natural e carvão no norte de Moçambique :( http://t.co/p29Bhylr2v;1
Bom diiaa;0
O que o país conseguiu desde que Portas ssumiu como Vice-PM: pagar mais juros. Tirando isso, nenhuma melhora.;1
"Publiquei 4 fotos no Facebook no álbum ""CoderDojoLX #30"" http://t.co/Fak2IuVtLD";1
"New post: ""Quatro homens são presos por  tráfico de drogas em Janaúba"" https://t.co/WXCrPIExSu";0
Pela primeira vez tou a acabar com a bateria toda do meu tlm;1
"RT @Nelson_Andradee: ""Enrabo lagartos ao pequeno-almoço"" - Águia";0
@souahoney ya, no inicio das aulas não ligava, mas agora já está a meter nojo, só me apetece mandar-lhe com uma cadeira à cabeça sp que fala;1
Ecos do Brasil! http://t.co/RHPxyfABbP;1
Tive 12 a geografia qe nota de merda -. -;1
Laura, um retrato. http://t.co/FMm7hxePHG;1
MERDA;1
Quero um mini led no natal e os meus pais ja me disseram que eu mereço,  mas agora com alives e nao sei que, ai vida;1
